wn_synset,bn:id,pos,lemmata EN,definition,lemmata NL,is it related to music?,note,removed EN,removed NL
,bn:00501832n,,surma-horn,The Ukrainian surma is a type of shawm that had widespread use in the armies of the Cossack host.,surma_hoorn,YES,,,
,bn:02439299n,,"sundari, sundri",The sundari or sundri is a double reed wind instrument.,sundari,YES,,,
,bn:02439299n,,"sundari, sundri",The sundari or sundri is a double reed wind instrument.,sundri,YES,,,
,bn:00795601n,,stutter_edit,"The stutter edit is the rhythmic repetition of small fragments of audio, occurring as the common 16th note repetition, but also as 64th notes and beyond, with layers of digital signal processing operations in a rhythmic fashion based on the overall length of the host tempo.",stutter_edit,YES,,,
,bn:17258395n,,"stronda_music, stronda","Stronda is a subgenre of Brazilian hip hop music and a cross-genre that has elements of hip hop, funk, pop, surf music and rock that started in 2004 specifically in Rio de Janeiro with the group Prexeca Bangers Making music counting your day-to-day, a different kind of music, a ""hip hop porn"" in a short time it was heard by many young people, but have always been censored by the press.",stronda_muziek,YES,,,
,bn:17258395n,,"stronda_music, stronda","Stronda is a subgenre of Brazilian hip hop music and a cross-genre that has elements of hip hop, funk, pop, surf music and rock that started in 2004 specifically in Rio de Janeiro with the group Prexeca Bangers Making music counting your day-to-day, a different kind of music, a ""hip hop porn"" in a short time it was heard by many young people, but have always been censored by the press.",stronda,YES,,,
,bn:00774652n,,strain,A strain is a series of musical phrases that create a distinct melody of a piece.,strain,YES,,,
,bn:00294414n,,"stock_sound_effect, stock_sound_effects","A stock sound effect is a prerecorded sound effect intended to be reused with an entertainment product, as opposed to creating a new and unique sound effect.",geregistreerde_geluidseffect,YES,,,
,bn:15884148n,,"stile_rappresentativo, representative_style",Stile rappresentativo is an Italian opera term.,stile_rappresentativo,YES,,,
,bn:15884148n,,"stile_rappresentativo, representative_style",Stile rappresentativo is an Italian opera term.,representatieve_stijl,YES,,,
,bn:01082099n,,"stev, kveder, gamle-stev",Stev is a form of Norwegian folk song consisting of four line lyric stanzas.,stev,YES,,,
,bn:01082099n,,"stev, kveder, gamle-stev",Stev is a form of Norwegian folk song consisting of four line lyric stanzas.,kveder,YES,,,
,bn:01082099n,,"stev, kveder, gamle-stev",Stev is a form of Norwegian folk song consisting of four line lyric stanzas.,gamle-stev,YES,,,
,bn:17331094n,,"stem, audio_stem","In audio production, a stem is a discrete or grouped collection of audio sources mixed together, usually by one person, to be dealt with downstream as one unit.",audio_stem,YES,,,
,bn:01538955n,,"steerhorn, stierhorn",The steerhorn is an extremely long medieval bugle horn.,stierhorn,YES,,,
,bn:02438939n,,"stealth_disco, stealthdisco",Stealth disco refers to the act of being videotaped dancing or rocking out behind or near someone who is doing something serious and does not notice.,stealth_disco,YES,,,
,bn:02438939n,,"stealth_disco, stealthdisco",Stealth disco refers to the act of being videotaped dancing or rocking out behind or near someone who is doing something serious and does not notice.,stealthdisco,YES,,,
,bn:03062504n,,"stan, stan_fan, the_nekci_menij_show","A stan is an avid fan and supporter of a celebrity, franchise, film, or group, often a rock/pop musician.",stan,YES,,,
,bn:00640078n,,"stadium_anthem, arena_anthem, sports_anthem, hockey_anthem, baseball_anthem",Stadium anthems or sports anthems or arena anthems are a musical genre identifying songs that are played over the public address systems at stadiums and arenas during breaks in the action to rally the fans.,stadion_volkslied,YES,,,
,bn:00745738n,,sporting_song,"A Sporting Song is a folk-song which celebrates Fox hunting, Horse racing, Gambling and other recreations.",sporting_lied,YES,,,
,bn:00073472n,,splat,A single splash,plons,YES,,,
,bn:00934372n,,"spelman, fiddler",A spelman is a player of Swedish folk music.,spelman,YES,,,
,bn:00487206n,,"spanish_rock, rock_music_in_spain",Spanish rock is the term used for the variety of rock music produced in Spain.,spaanse_rock,YES,,,
,bn:01262732n,,spanish_opera,Spanish opera is both the art of opera in Spain and opera in the Spanish language.,spaanse_opera,YES,,,
,bn:00073040n,,space,One of the areas between or below or above the lines of a musical staff,regel,YES,,,
,bn:02699835n,,"source_music, source_score, diegetic_music, diegetic_score","Source music refers to music in a drama that is part of the fictional setting and so, presumably, is heard by the characters.",diëgetische_muziek,YES,,,
,bn:02496183n,,soundwalk,A soundwalk is a walk with a focus on listening to the environment.,soundwalk,YES,,,
,bn:02496183n,,soundwalk,A soundwalk is a walk with a focus on listening to the environment.,geluidswandeling,YES,,,
,bn:01007570n,,"sound_object, objet_sonore",In electronic music theory and electronic composition theory a sound object 1 corresponds with a primary unit of music such that could be played on an instrument or sung by a vocalist.,geluidsobject,YES,,,
,bn:02758468n,,"sound_culture, sound_studies","Sound studies is an interdisciplinary field that to date has focused largely on the emergence of the concept of ""sound"" in Western modernity, with an emphasis on the development of sound reproduction technologies.",geluid_studie,YES,,,
,bn:02416386n,,"sound_and_music_computing, music_computing, sound_computing",Sound and music computing is a research field that studies the whole sound and music communication chain from a multidisciplinary point of view.,geluid_en_muziek_computeren,YES,,,
,bn:14131404n,,"sotto_voce, soto_voce","In music, sotto voce is a dramatic lowering of the vocal or instrumental volume — not necessarily pianissimo, but a definitely hushed tonal quality.",sotto_voce,YES,,,
,bn:01219985n,,soprano_cornet,The soprano cornet is a brass musical instrument.,soprano_kornet,YES,,,
,bn:03144372n,,"sopila, sopele","The sopile is an ancient traditional woodwind instrument of Croatia, similar to the oboe or shawm.",sopila,YES,,,
,bn:03144372n,,"sopila, sopele","The sopile is an ancient traditional woodwind instrument of Croatia, similar to the oboe or shawm.",sopele,YES,,,
,bn:01971871n,,sonology,Sonology is a neologism used to describe the study of sound in a variety of disciplines.,sonologie,YES,,,
,bn:01738138n,,"songshark, song_shark","Songshark is a term for a dishonest music publisher, whose main source of income is the naivete of new songwriters, whom they charge for services a reputable publisher would provide free to their clients.",songshark,YES,,,
,bn:01738138n,,"songshark, song_shark","Songshark is a term for a dishonest music publisher, whose main source of income is the naivete of new songwriters, whom they charge for services a reputable publisher would provide free to their clients.",song_shark,YES,,,
,bn:03736371n,,"song_poem, songpoem",Song poems are songs with lyrics by usually non-professional writers that have been set to music by commercial companies for a fee.,lied_gedicht,YES,,,
,bn:03556952n,,"song_control_system, song_system","A song system, also known as a song control system, is a series of discrete brain nuclei involved in the production and learning of song in songbirds.",lied_systeem,YES,,,
,bn:03443987n,,"sonata_rondo_form, sonata_rondo, sonata-rondo, sonata-rondo_form",Sonata rondo form is a musical form often used during the Classical music era.,sonata_rondo_vorm,YES,,,
,bn:03443987n,,"sonata_rondo_form, sonata_rondo, sonata-rondo, sonata-rondo_form",Sonata rondo form is a musical form often used during the Classical music era.,sonata_rondo,YES,,,
,bn:16535928n,,son_calentano,"The son calentano is an instrumental form of music from the Tierra Caliente region, Mexico.",son_calentano,YES,,,
,bn:00214189n,,solo_concerto,"A solo concerto is a musical form which features a single solo instrument with the melody line, accompanied by an orchestra.",solo_concerto,YES,,,
,bn:00214189n,,solo_concerto,"A solo concerto is a musical form which features a single solo instrument with the melody line, accompanied by an orchestra.",soloconcert,YES,,,
,bn:02950695n,,"solita_forma, multipartite_form, double_aria","In 19th-century Italian opera, la solita forma is the formal design of scenes found during the bel canto era of Rossini, Bellini, Donizetti up to the late operas of Verdi.",solita_forma,YES,,,
,bn:02950695n,,"solita_forma, multipartite_form, double_aria","In 19th-century Italian opera, la solita forma is the formal design of scenes found during the bel canto era of Rossini, Bellini, Donizetti up to the late operas of Verdi.",dubbele_aria,YES,,,
,bn:00072646n,,softness,A sound property that is free from loudness or stridency,zachtheid,YES,,,
,bn:00749779n,,"sociomusicology, sociology_of_music, music_sociology, sociomusicologist","Sociomusicology, also called music sociology or the sociology of music, refers to both an academic subfield of sociology that is concerned with music, as well as a subfield of musicology that focuses on social aspects of musical behavior and the role of music in society.",sociomusicologie,YES,,,
,bn:00072408n,,snarl,A vicious angry growl,grauw,YES,,,
,bn:00508839n,,"snapsvisa, snapsvisor",A snapsvisa is a traditional Scandinavian drinking song which is often sung before drinking a small shot of spirit that is called a snaps.,snapsvisa,YES,,,
,bn:00508839n,,"snapsvisa, snapsvisor",A snapsvisa is a traditional Scandinavian drinking song which is often sung before drinking a small shot of spirit that is called a snaps.,snapsvisor,YES,,,
,bn:00636341n,,"smoking_concert, smoking_concerts","Smoking concerts were live performances, usually of music, before an audience of men only, popular during the Victorian era.",smoking_concert,YES,,,
,bn:00636341n,,"smoking_concert, smoking_concerts","Smoking concerts were live performances, usually of music, before an audience of men only, popular during the Victorian era.",smoking_concerts,YES,,,
,bn:14649665n,,"slutdrop, slut-drop, slut_drop, slutdropping",Slutdrop is a dance move.,slutdrop,YES,,,
,bn:14649665n,,"slutdrop, slut-drop, slut_drop, slutdropping",Slutdrop is a dance move.,slut-drop,YES,,,
,bn:14649665n,,"slutdrop, slut-drop, slut_drop, slutdropping",Slutdrop is a dance move.,slut_drop,YES,,,
,bn:14649665n,,"slutdrop, slut-drop, slut_drop, slutdropping",Slutdrop is a dance move.,slutdropping,YES,,,
,bn:15957025n,,"slow_movement, slow_movement_form, sonata_slow_movement, slow_movement_in_sonata, slow_movement_sonata, slow_movements, slow_movement_in_music, slow_movement_music",A slow movement is a form in a multi-movement musical piece.,langzame_beweging_sonata,YES,,,
,bn:00411563n,,"slovenian_rock, rock_music_in_slovenia","Rock and roll is a musical genre from the United States, popularized worldwide beginning in the 1950s.",sloveense_rock,YES,,,
,bn:14751981n,,slave_contract,"A slave contract refers to an unfair, long-term contract between Korean idols and their management agencies.",slaven_contract,YES,,,
,bn:00072060n,,slapstick,Acoustic device consisting of two paddles hinged together; used by an actor to make a loud noise without inflicting injury when striking someone,battacio,YES,,,
,bn:00072060n,,slapstick,Acoustic device consisting of two paddles hinged together; used by an actor to make a loud noise without inflicting injury when striking someone,slapstick,YES,,,
,bn:00487896n,,"skocna, skočná","Skočná is a rapid Slavic folk-dance, normally in 24 metre.",skocna,YES,,,
,bn:00487896n,,"skocna, skočná","Skočná is a rapid Slavic folk-dance, normally in 24 metre.",skočná,YES,,,
,bn:03217959n,,"ska_jazz, ska-jazz, ska_jazz_music, ska-jazz_music, jamaican_jazz","Ska jazz is a music genre derived by fusing the melodic content of jazz with the rhythmic and harmonic content of early Jamaican Music introduced by the ""Fathers of Ska"" in the late 1950s.",ska_jazz,YES,,,
,bn:03217959n,,"ska_jazz, ska-jazz, ska_jazz_music, ska-jazz_music, jamaican_jazz","Ska jazz is a music genre derived by fusing the melodic content of jazz with the rhythmic and harmonic content of early Jamaican Music introduced by the ""Fathers of Ska"" in the late 1950s.",ska_jazz_muziek,YES,,,
,bn:03217959n,,"ska_jazz, ska-jazz, ska_jazz_music, ska-jazz_music, jamaican_jazz","Ska jazz is a music genre derived by fusing the melodic content of jazz with the rhythmic and harmonic content of early Jamaican Music introduced by the ""Fathers of Ska"" in the late 1950s.",jamaicaanse_jazz,YES,,,
,bn:02966559n,,"sixteen-bar_blues, sixteen_bar_blues, 16-bar_blues, 16_bar, 16_bar_blues",The sixteen-bar blues can be a variation on the standard twelve-bar blues or on the less common eight-bar blues.,zestien_bar_blues,YES,,,
,bn:01884677n,,sitarla,The sitarla is an instrument invented in 2000 by Japanese musician Hideki Ishima that combines aspects of the sitar with the solid body electric guitar.,sitarla,YES,,,
,bn:00791135n,,"sioux_music, dakota_music, nakota_music, lakota_music","The Sioux are a large group of Native Americans generally divided into three subgroups: Lakota, Dakota and Nakota.",sioux_muziek,YES,,,
,bn:00791135n,,"sioux_music, dakota_music, nakota_music, lakota_music","The Sioux are a large group of Native Americans generally divided into three subgroups: Lakota, Dakota and Nakota.",dakota_muziek,YES,,,
,bn:00791135n,,"sioux_music, dakota_music, nakota_music, lakota_music","The Sioux are a large group of Native Americans generally divided into three subgroups: Lakota, Dakota and Nakota.",lakota_muziek,YES,,,
,bn:03609505n,,"simultaneity, simultaneous, simultaneity_succession, pitch_simultaneity","In music, a simultaneity is more than one complete musical texture occurring at the same time, rather than in succession.",gelijktijdigheid,YES,,,
